Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ36,OUT045,2872.1622098018206
NCU05,OUT013,839.628064430063
FDT39,OUT018,2968.856160562695
FDK60,OUT017,1135.628260421372
FDZ25,OUT017,2381.82930332821
FDG12,OUT046,2133.7922634716438
DRB01,OUT019,1909.849804862592
NCC43,OUT027,5346.44645733297
FDX13,OUT019,2871.965532076713
FDM22,OUT049,1037.815904348125
FDJ03,OUT027,2308.3649728726364
FDU14,OUT018,4340.902522782055
FDB33,OUT010,1177.6200481958695
FDP27,OUT046,2936.3619274392545
FDO38,OUT010,-284.94712618882886
FDE28,OUT027,5049.409459488399
FDO27,OUT035,1191.6777924352323
DRL23,OUT027,3304.8142412119846
FDS28,OUT046,961.8462757496895
FDX24,OUT013,1113.0849628901865
FDZ02,OUT035,1468.4695297784301
FDL46,OUT045,1762.1690363192015
FDS60,OUT027,4350.785777708106
NCO06,OUT017,43.928742695077744
FDO16,OUT035,1275.3153508365444
FDC60,OUT049,1441.131880512532
FDA48,OUT018,3791.7891661556637
FDZ36,OUT027,4461.260989136967
FDK27,OUT045,1908.9051051170486
FDW23,OUT018,1032.141591453144
FDM14,OUT018,2266.4430490907816
FDM14,OUT013,1355.663202017207
FDW60,OUT018,3371.557391105043
FDE21,OUT013,1466.2464139298531
NCM42,OUT035,1624.7046440237232
FDY59,OUT010,116.95745436038283
DRI49,OUT049,1198.9908760791536
FDT28,OUT019,1305.1956238896223
FDQ22,OUT018,1135.9439145146853
FDR60,OUT049,1184.7909383565593
FDC50,OUT019,187.48713240075904
FDV24,OUT013,1871.306402531995
DRF48,OUT010,1601.9450283256451
FDQ47,OUT046,501.486255657715
DRN36,OUT049,1696.2574490332327
NCY06,OUT035,1858.0753681042206
FDE52,OUT035,1375.8343122392616
NCB54,OUT045,1919.6564851003964
NCF31,OUT035,2252.259454701564
FDJ08,OUT027,4377.789258652003
NCC07,OUT017,1337.9212988706358
NCD19,OUT027,2428.8661663932558
FDL46,OUT049,1962.1301620821368
FDM20,OUT045,3808.5884356387337
NCI06,OUT010,1400.3658340679794
DRM11,OUT035,3938.3040711016633
NCH07,OUT018,2859.9255607971672
FDS23,OUT013,1454.7492590152638
FDO49,OUT018,1334.8368797351213
FDS35,OUT049,1047.8721656718963
DRK39,OUT045,1279.037408123187
DRI39,OUT049,1001.3075798925152
FDV04,OUT017,1982.115297179243
NCN14,OUT035,2639.2287732083055
FDH08,OUT013,3264.174423983953
FDS20,OUT046,2939.0923741979764
FDV40,OUT049,1380.8778759773163
FDZ48,OUT010,232.19997942695454
FDS24,OUT027,2929.399884196166
FDK44,OUT049,2722.132391767196
FDS48,OUT045,2264.8610187822433
FDK26,OUT010,1617.2598183059804
FDD23,OUT045,2946.8334572562835
NCH54,OUT017,2112.497430303273
NCP14,OUT010,56.333275962754215
FDM60,OUT010,-731.6528912360744
FDV24,OUT017,1912.0776025024707
FDH08,OUT018,4109.526703192987
FDS12,OUT027,3292.964506884127
FDR39,OUT027,4284.905883295829
FDP12,OUT027,2165.721631144654
DRF60,OUT027,5250.92049722266
FDC09,OUT035,1585.1244218372885
FDF50,OUT018,3454.034491901792
FDG28,OUT035,3743.6654304640656
NCE19,OUT017,426.551938745863
NCM53,OUT010,258.47650449215143
NCN18,OUT049,1832.1814097376769
FDF32,OUT035,2954.3733790454226
FDF11,OUT013,3446.232231322078
DRI59,OUT049,3706.763161820721
NCG54,OUT035,2462.0895623142414
FDM44,OUT046,1708.709752603369
FDT57,OUT018,4218.2095351687185
FDV24,OUT046,2353.5174681841177
FDI50,OUT019,2657.361760386845
FDS09,OUT035,684.4620467906093
NCC31,OUT027,3986.4105557601238
FDQ07,OUT019,2336.6225340059073
FDC22,OUT017,2535.020263732353
FDZ56,OUT046,2774.556438687439
FDZ40,OUT019,-134.28120370128954
FDS46,OUT027,3436.9979613952332
DRD24,OUT045,2215.458928031658
FDV45,OUT017,2604.454135292007
FDL26,OUT045,2332.621371901594
FDA56,OUT018,2478.250395506767
FDN27,OUT046,1949.9385954839968
FDM20,OUT049,3980.647925202826
FDO16,OUT017,1010.6259495655022
FDL03,OUT035,3027.785682198119
FDE58,OUT046,1909.7190034472137
FDI02,OUT027,3216.750345611316
NCC55,OUT019,-456.5121501840765
FDR03,OUT018,3817.194863756347
FDB14,OUT017,1045.6441605808614
FDR45,OUT013,3394.0477405579563
NCN07,OUT017,1692.4148096404065
FDM51,OUT019,718.3855601370783
FDT52,OUT027,5406.7165650645475
FDL26,OUT046,2451.2344858897955
NCZ42,OUT046,3876.218530454005
DRI47,OUT019,1393.9619017487853
FDW40,OUT013,1751.9343432539786
FDN34,OUT046,2751.8747887736804
FDS01,OUT035,2726.803202119254
NCG55,OUT045,1769.3094186456178
FDC11,OUT035,1075.9735208779334
FDX35,OUT018,4010.7197765033784
NCB06,OUT046,2518.022796304897
FDR09,OUT019,2950.349930031308
FDC53,OUT017,1240.4450596683578
FDY45,OUT013,3544.725659383023
FDA22,OUT010,1113.4406699350761
FDE02,OUT035,1242.477543927881
FDW21,OUT045,1662.1949280625327
FDV34,OUT046,1367.074378198436
FDS59,OUT049,1907.1195198158007
NCW17,OUT017,1686.7078789895131
NCK54,OUT046,1946.6257761817965
FDG17,OUT019,2896.653921676078
FDG35,OUT017,2367.2250079491264
FDD08,OUT010,-768.7252278769846
NCO07,OUT017,3005.4104665667687
FDJ10,OUT010,619.9580161601609
FDW36,OUT017,1260.2880549457104
FDW21,OUT010,257.67362343929517
FDY19,OUT017,1502.714357966854
DRE03,OUT013,418.49142126953143
NCC55,OUT049,702.2023346911678
FDH52,OUT010,-340.9179279781441
FDO09,OUT017,3686.052315342485
FDU43,OUT045,3716.3612664789484
FDX09,OUT010,1273.8567464446373
FDH40,OUT019,248.08107217436418
FDW58,OUT017,1353.8497007106134
FDC47,OUT017,3060.8448655589623
NCR41,OUT035,1404.620280773967
DRG49,OUT035,3708.118979187889
FDC52,OUT027,4036.6945023284684
FDY13,OUT046,1292.8790313461564
FDY35,OUT013,403.061320293137
FDI35,OUT017,2497.775710733179
NCU18,OUT049,2322.425966892847
FDY33,OUT018,2916.8973014301573
FDC15,OUT027,3751.2460496221706
FDU01,OUT049,3067.5503732992424
NCU42,OUT046,2781.5854299761054
NCV29,OUT018,3289.841334438433
NCY30,OUT017,2529.5673987006476
FDQ46,OUT049,1792.3019545942848
FDG58,OUT027,3915.4011245441
FDK33,OUT017,3042.2524553839826
NCD07,OUT045,1733.8353520205696
NCX29,OUT027,3699.78741149814
NCT42,OUT013,1951.3153607969575
DRN59,OUT035,614.8480109167804
FDI44,OUT035,1024.8263699492372
FDA45,OUT049,2718.26375791224
FDP31,OUT045,818.0277398890398
FDY01,OUT046,1718.8918124158768
FDT09,OUT018,2674.837003451352
DRH03,OUT027,3019.4161115732772
FDA36,OUT018,3476.644229249055
NCF31,OUT017,2027.6505751714403
FDG14,OUT049,2553.936618167093
FDG28,OUT027,5412.638117027103
FDU14,OUT049,4064.372851388974
FDY47,OUT019,1074.9168581537742
FDI56,OUT049,1473.3223197565399
DRD01,OUT013,553.6869521763854
FDM22,OUT046,972.3891442281688
FDH33,OUT013,127.63810607858454
DRZ24,OUT013,1429.0164338538257
NCQ38,OUT046,1787.8689837794168
FDO16,OUT027,2907.809197313019
FDU07,OUT027,3840.415812477049
NCB07,OUT013,2565.7738366374856
FDU48,OUT045,1996.8738157837038
NCM43,OUT045,2568.172370289588
FDR31,OUT010,902.066381905486
DRK49,OUT018,1187.7528044395049
NCI30,OUT010,2361.729925609684
DRD60,OUT017,2533.3610792819436
NCG19,OUT046,3562.065039472595
FDH12,OUT035,1461.2102782420102
FDM32,OUT035,1367.370390503821
FDM27,OUT035,2172.1390627875626
NCU53,OUT027,4074.8347231929106
NCQ18,OUT046,1467.8686224515736
FDS10,OUT013,2416.189475058183
FDB33,OUT027,4051.5651661964152
FDI12,OUT013,902.1835928601715
NCW42,OUT013,3020.947227911262
NCC06,OUT018,2515.0379379628685
FDW02,OUT017,1692.7069943579518
NCD43,OUT017,1330.165313610375
FDM57,OUT018,1782.1452596609397
FDA58,OUT017,3241.79348878515
FDK56,OUT046,2830.93901238442
FDP52,OUT045,3573.6954463369334
FDW20,OUT018,2458.212330953062
FDS52,OUT049,1791.5043997579878
NCT29,OUT018,2312.187434164129
NCL54,OUT013,2280.6198894398126
FDC05,OUT045,3002.608015279003
FDF34,OUT035,3075.727609486414
FDP03,OUT027,3505.6337230888444
FDD32,OUT010,-30.608492447589242
FDZ10,OUT045,1905.889882148077
FDZ40,OUT035,752.23225662602
FDD51,OUT018,1035.8624879478457
NCY30,OUT019,1857.1623027188584
FDP58,OUT017,2887.3562520358546
FDV49,OUT017,3814.043772351048
FDY24,OUT019,-407.2420407920887
NCO55,OUT017,1233.1869847833505
FDR13,OUT017,1563.324268974206
FDS51,OUT017,650.8289957324282
FDP26,OUT045,1419.2846484625925
NCB54,OUT027,3535.7537508625287
FDF32,OUT017,2685.995214376113
FDN31,OUT018,3386.8375220183293
DRM48,OUT017,133.60113095511497
FDN20,OUT049,2816.4274292895875
DRL01,OUT046,3784.2474019137376
FDV56,OUT049,1933.2641840163196
DRH13,OUT027,3298.8305694619853
FDA03,OUT017,1978.5833133514343
FDF47,OUT027,4932.656529006677
FDX32,OUT046,2335.217851637172
FDX57,OUT049,1702.6527772725358
NCA30,OUT045,2757.967691380319
FDO49,OUT013,456.9321000601676
FDL04,OUT019,430.11979605853185
DRM48,OUT035,390.0105627143944
FDR16,OUT013,2863.896299959732
NCC19,OUT018,3388.2053068463715
NCE42,OUT045,3676.9930336780203
FDY24,OUT017,409.31858832421676
FDH19,OUT049,2903.635493574555
FDJ46,OUT013,2313.2669190737856
FDN45,OUT010,1876.1168731901676
FDY08,OUT035,1899.4084328224235
FDZ37,OUT035,1350.1419796032133
NCT30,OUT045,624.5246738471892
DRY23,OUT018,1119.9478577077039
NCZ30,OUT018,2415.0364389358174
FDC44,OUT018,2018.7012637243515
FDB45,OUT035,1567.427838632187
FDY04,OUT013,2209.4614885763
FDM27,OUT046,2592.8750081815556
FDZ43,OUT017,3449.7706614112435
FDT39,OUT019,1525.2072635262089
NCC06,OUT019,1030.7661463664626
FDL15,OUT027,3932.2683750776537
FDL57,OUT017,3682.4317650603366
FDU08,OUT046,1674.805384845809
FDK40,OUT017,3819.3712641730167
FDQ12,OUT010,2206.4605699354584
FDS48,OUT017,2046.1281727969085
FDP09,OUT045,3281.2832583594513
FDW21,OUT049,1824.8842855575667
FDY25,OUT035,2738.958171064927
DRE13,OUT017,1066.8626046305353
FDV43,OUT019,-428.20979413400073
FDD22,OUT045,1601.7569731835847
FDM46,OUT019,80.0872426039441
NCO30,OUT010,1565.614103550362
FDM25,OUT046,2835.1455973158477
NCN41,OUT049,2038.9951633034088
FDU24,OUT045,1294.635491817919
FDZ50,OUT046,2955.419156308642
FDP45,OUT013,3606.4474530296025
NCM54,OUT045,1901.5456522689574
FDW10,OUT019,1656.7658146232416
FDP20,OUT017,1648.064333012066
FDK32,OUT046,2500.569829504813
FDN52,OUT049,1413.0553491217288
FDM58,OUT045,1704.0772487822255
FDZ46,OUT027,3225.2110033412905
NCA18,OUT018,2286.5189459031535
FDD35,OUT046,2036.8229441862054
NCK31,OUT035,691.6863754251763
FDI40,OUT027,3014.440206540847
FDT50,OUT019,380.84192190745716
NCT06,OUT046,2667.606318948479
FDT31,OUT035,2880.693234011604
FDT45,OUT049,955.0597134305408
FDT13,OUT045,2923.533879059736
FDO50,OUT045,1315.1215998989665
NCU18,OUT010,756.4064608162139
NCR54,OUT049,3092.6700511663907
NCO18,OUT018,3295.126898106278
FDU09,OUT045,854.7330206175311
FDT13,OUT018,3460.9894853835735
FDE09,OUT046,1896.656465015662
NCK53,OUT019,597.2983608488089
FDG45,OUT049,3437.1813154693123
DRH15,OUT035,519.5989558054816
FDO21,OUT019,2666.8121284856734
FDD14,OUT027,4181.982481420726
FDC09,OUT046,1790.525990099081
FDH45,OUT027,2159.859538056194
FDV32,OUT046,1038.1405952345985
FDG12,OUT035,1881.6768053682476
FDS32,OUT013,1874.5603522935876
NCL55,OUT018,4356.569475930104
DRE01,OUT035,3503.223111423558
DRE15,OUT049,1440.235586492097
NCL42,OUT045,3802.079300890326
FDP31,OUT013,442.3971617389436
FDN33,OUT018,1861.0314772947172
FDZ59,OUT046,2617.8111683919765
FDE45,OUT010,1400.4505368653122
FDJ07,OUT013,1515.4738240127913
FDQ45,OUT018,3484.078251477484
FDM33,OUT027,4877.8542995197895
FDO15,OUT010,-46.6735173688603
FDM46,OUT013,842.1113684734225
FDR03,OUT045,3284.3725856391115
FDY49,OUT018,3197.2259043630115
FDQ60,OUT045,1749.1918844549264
FDW10,OUT049,2852.093588084462
FDO51,OUT049,909.8318150414129
FDJ40,OUT018,2231.7994336326615
FDS20,OUT018,3315.8373928761916
FDU45,OUT013,1433.0360161439653
FDV02,OUT035,2505.263196905644
FDN09,OUT046,3894.183698360623
NCM55,OUT027,4399.517629581891
FDN23,OUT018,2745.2408026083845
FDY31,OUT010,877.3533327740936
FDW03,OUT010,389.26471337524094
FDD14,OUT046,2723.9791155490234
FDV23,OUT017,1505.9934832895178
DRI03,OUT045,2780.7583788457255
FDN13,OUT035,1243.4407856534772
FDF45,OUT027,2589.6185350143755
FDU46,OUT035,1378.056708888504
FDB57,OUT049,3713.730354138855
FDV12,OUT049,1717.1264134777684
FDQ58,OUT013,2023.2171352074024
NCA18,OUT017,1436.1516573291228
FDH52,OUT049,1124.2356542715247
FDM24,OUT018,2823.8507724734673
NCP43,OUT027,4380.404400577352
NCO18,OUT019,1812.67988794338
FDM32,OUT017,1122.8609720407826
NCL07,OUT017,266.0462659889863
FDK03,OUT013,3555.146833880061
FDP59,OUT017,1282.0031258447698
FDQ24,OUT049,4015.3246047618672
FDQ16,OUT018,2202.0429810559904
FDU44,OUT013,2142.7419964001133
FDH28,OUT010,-938.4433185836742
FDV28,OUT019,-753.6882608187208
FDM22,OUT045,859.5259568635395
FDR56,OUT046,3105.521855018805
FDV39,OUT049,3288.4092791003063
FDU37,OUT019,123.95180562089286
FDQ11,OUT010,2677.890435809984
FDX02,OUT045,3418.344413803154
NCS42,OUT018,1880.4333694035772
FDY57,OUT027,2931.232496599903
FDB21,OUT049,3728.9528213527833
FDE28,OUT017,3132.3267892310228
FDQ55,OUT017,1538.3007489252273
FDA48,OUT049,3489.101621313887
FDZ19,OUT045,2589.9764612994386
NCC43,OUT045,3794.332365761388
NCV18,OUT046,1259.3222796141094
NCA42,OUT018,2991.9493135296784
FDY45,OUT046,4127.485234906913
NCC30,OUT045,2765.5315670320906
FDM57,OUT013,938.8820331403272
FDL09,OUT010,998.5600496847305
FDB09,OUT027,3464.5638497205305
FDT44,OUT035,1639.3197882790842
NCT06,OUT027,4102.363698484733
FDX26,OUT049,2925.0097396173296
FDK32,OUT013,2040.0714071806365
DRA12,OUT046,2375.36843923267
FDO46,OUT010,1685.9880220115642
FDE52,OUT013,1044.4188050467196
NCH42,OUT045,3553.5337480546946
FDV08,OUT035,586.4080229509173
FDB47,OUT018,3725.776012967171
FDC28,OUT010,301.9291761007637
FDD22,OUT046,1774.9610714925052
FDS07,OUT027,3237.558987787486
DRI13,OUT045,3422.637016294729
FDG32,OUT018,3716.9604018482455
FDU14,OUT017,3574.735663704197
FDD28,OUT019,-101.24167267737903
NCP41,OUT017,1407.8168634289505
FDS08,OUT049,2859.350939680829
FDX47,OUT045,2490.943208274843
FDC53,OUT019,691.7208246294431
FDQ19,OUT035,3766.447036418024
FDL14,OUT045,2453.727407005561
FDM33,OUT019,2315.0811167496186
FDA51,OUT045,1558.8171723504724
FDZ27,OUT018,1304.8225231204315
FDT04,OUT046,629.2376459675886
DRC13,OUT049,2213.0723492042985
FDR16,OUT027,4830.235032967266
FDQ03,OUT027,5214.912954461017
FDE38,OUT035,2514.7252341337007
DRH23,OUT027,2239.420932815004
FDT11,OUT019,2038.1441639645222
FDD09,OUT035,2739.5652781864906
FDR40,OUT045,1255.0705583405816
FDX07,OUT017,2610.1537917103415
FDR07,OUT035,1343.788121540827
FDA51,OUT017,1273.0554754303016
FDT59,OUT019,2690.010104248803
FDF20,OUT017,2720.706619491144
FDR13,OUT045,1835.7148051961963
FDY26,OUT049,3502.5774236329794
FDW04,OUT017,1714.6620489530383
FDK52,OUT017,3127.620656022738
FDN60,OUT049,2505.2407162969103
FDM09,OUT019,1591.5150888096437
FDP46,OUT049,1464.7400022955894
FDB50,OUT019,-109.66035972641953
NCQ29,OUT049,4061.4643291649586
FDP16,OUT027,5375.248594684008
FDX33,OUT018,2922.7451561109074
FDP07,OUT010,1666.7163388722006
FDN22,OUT046,3891.8975429884326
FDF39,OUT049,4241.055951853565
FDS21,OUT017,702.1498416542659
NCM42,OUT013,1304.1855382057352
FDK50,OUT019,1609.8739037498049
DRF13,OUT027,3898.4953222065583
FDH35,OUT018,3014.619173519955
FDP60,OUT018,2019.7135924071672
DRJ49,OUT027,3666.4345566481647
NCT42,OUT019,1373.9669972810052
FDE38,OUT049,2767.4520150170442
FDI04,OUT049,3246.9338733624622
NCH54,OUT045,2357.159934656377
FDT56,OUT049,991.1042025225697
DRD15,OUT018,4128.248047440173
FDV58,OUT013,2587.2401972377743
FDP21,OUT049,3157.9172793944804
FDH05,OUT013,3204.545142986148
FDR10,OUT027,4124.239099237782
NCP06,OUT045,2284.0499315929787
FDF33,OUT049,1856.4193639989862
DRK37,OUT013,2547.9899062558557
DRH49,OUT045,1269.9154722739981
FDT58,OUT013,2145.7954229732227
FDD41,OUT018,2095.5894228888264
FDP40,OUT018,2289.1277659892803
FDM51,OUT027,3216.2446706661017
FDO45,OUT010,30.1276658742795
FDW33,OUT010,101.77184658737974
FDY24,OUT045,823.8978585167288
FDB10,OUT010,2240.663446936938
FDM40,OUT035,1892.887797887949
NCI06,OUT017,2461.840087318164
FDW12,OUT019,1329.665757787543
FDX48,OUT027,4022.382006040149
NCW05,OUT027,3009.9350551301445
FDX27,OUT017,1063.5552025987827
DRM37,OUT045,2990.3650577864614
FDA38,OUT045,3762.913763616138
FDR36,OUT046,642.0754642530801
FDZ45,OUT046,3157.9369243206042
FDG05,OUT017,2103.351969806078
FDK28,OUT013,3603.323461288264
FDV47,OUT045,1277.9430416905407
FDN21,OUT045,2399.0868589570914
FDP20,OUT027,3523.5582230022305
FDI35,OUT045,2798.2750629986285
DRY23,OUT013,261.41852527559627
FDA56,OUT017,1642.0342243158825
FDB09,OUT013,1505.7521159818339
NCO26,OUT027,3301.1985178846912
FDQ49,OUT018,2991.486384017215
FDI52,OUT027,3339.869180843481
FDZ44,OUT027,3385.033599543311
FDZ09,OUT018,2938.500634338862
FDY03,OUT049,1907.4650888065444
NCG42,OUT017,1676.9429458568902
DRI13,OUT027,5023.0181562656835
FDQ32,OUT013,1616.6034643053486
FDW16,OUT035,1373.0393412663293
FDU27,OUT046,652.2642652365489
FDR28,OUT010,1257.2622810211697
FDQ49,OUT010,1140.022976099434
FDS37,OUT046,1939.1526710973235
FDW26,OUT018,3864.4051142866188
FDX12,OUT018,4333.5388385968
NCP06,OUT013,1954.4769220085586
FDW45,OUT010,886.9544603065945
NCN30,OUT049,1663.7174661138965
FDN24,OUT049,851.8895514471501
NCL41,OUT027,2050.0842327131945
FDR02,OUT019,789.6113851284836
FDD09,OUT010,1498.7974221957975
FDS33,OUT010,31.491332861833598
FDU22,OUT045,1734.725354898338
FDI53,OUT013,2026.5092981267558
DRH01,OUT049,2826.917007571617
FDX32,OUT013,1789.1687793887045
NCP30,OUT018,1120.172032115936
FDB60,OUT045,3044.7233278745184
FDB14,OUT049,1549.8110884713483
NCP02,OUT035,794.3688225896094
FDJ10,OUT017,1747.0890471147013
FDG34,OUT046,1840.248482100244
NCB18,OUT017,1021.4860233239169
FDM16,OUT049,1386.0261989737228
FDW25,OUT018,1820.9853080424964
FDB35,OUT010,23.88880435823762
DRN11,OUT013,1664.3370923607886
FDF41,OUT019,2595.1816710315443
FDH16,OUT045,1322.1445749403538
NCQ50,OUT018,3807.5675966231115
DRH23,OUT018,1186.8160828028895
DRJ37,OUT013,1986.6499009755248
DRJ24,OUT027,4333.366211282044
FDY16,OUT035,2717.601641905424
FDQ27,OUT045,1658.9616406254909
FDZ33,OUT045,2161.0092112383136
FDF29,OUT045,2106.025016506536
FDA08,OUT049,2737.7577290365502
FDG31,OUT046,1080.226620490003
FDE34,OUT019,1889.0390111141724
NCR30,OUT027,2633.5427659734564
FDV33,OUT035,4005.5588416912037
DRZ24,OUT018,2367.6362752360396
NCL54,OUT035,2518.5585148937116
FDR12,OUT049,2923.26490428183
NCC54,OUT046,3758.6905544268134
DRN59,OUT013,325.1612590260936
FDX50,OUT019,631.7176818719518
FDV31,OUT027,4208.426745156772
NCA29,OUT027,4256.28922607815
FDW60,OUT049,3015.477912952129
FDX08,OUT017,2543.660979167398
DRD49,OUT013,3105.5130053030803
FDD33,OUT046,3587.1565077659366
FDW35,OUT013,334.0827613214112
FDJ36,OUT017,1161.5693291151856
FDV51,OUT035,2510.342336361625
FDW36,OUT046,1740.1636106499932
FDH35,OUT046,2645.706904468037
NCS30,OUT027,3483.304822227276
FDN49,OUT017,158.7603803117895
FDL08,OUT018,4315.649801514026
FDI09,OUT013,3243.4998035339117
FDP19,OUT018,2269.9380519880037
FDU21,OUT010,-919.9645976137991
NCP41,OUT045,1678.5662184636285
FDY10,OUT013,1355.6893546226788
FDP12,OUT018,1112.9788388973948
NCN26,OUT049,1980.1282122892826
FDK44,OUT013,2183.501680070171
FDC28,OUT049,1835.7458510908018
FDJ41,OUT027,5683.935083733264
NCT29,OUT035,1775.2815879992972
NCH42,OUT019,2582.5708738414123
FDU60,OUT018,3117.33762086696
FDS02,OUT045,2837.11965959743
FDC51,OUT046,2140.5057506394965
FDU03,OUT013,2420.0219363409165
FDX39,OUT045,3303.2673565354903
NCY05,OUT010,-861.8362941898288
NCL06,OUT027,5530.340148827125
FDD32,OUT035,1156.8708444697472
NCN41,OUT045,1846.6841434952198
NCX53,OUT049,2396.9784338057334
FDU57,OUT019,1252.6618146027004
FDQ23,OUT046,1764.856100230842
FDQ52,OUT045,3698.9303232530087
FDC14,OUT045,647.0063733001539
FDY09,OUT035,2686.594599846822
FDQ28,OUT045,2422.562124175687
FDV25,OUT046,3547.716623908032
FDJ07,OUT035,1767.5061071952646
DRB25,OUT049,1797.6104808734503
FDK52,OUT019,2408.518645825142
FDY52,OUT027,2597.2022958493676
FDB28,OUT046,3097.477192663578
FDT36,OUT035,337.6417866959191
FDV25,OUT017,3122.450901222273
NCN07,OUT027,3584.120570538575
FDC57,OUT017,2702.921082093318
FDQ03,OUT018,4169.886148535465
FDU23,OUT017,2307.246980965135
NCX41,OUT035,3245.0865830547405
NCD06,OUT035,513.4561868125629
FDW08,OUT045,1431.7645566829501
NCU29,OUT017,1947.992418501004
NCE06,OUT013,2024.735527050449
FDV52,OUT010,257.940869160562
FDB02,OUT017,2496.5453412396528
NCR18,OUT045,662.9242069864363
FDK16,OUT049,1585.84108435111
NCQ29,OUT010,2442.827013609297
FDZ01,OUT019,792.3973554592772
FDW27,OUT035,2204.158182306404
FDD17,OUT018,4222.7125449174255
FDW39,OUT013,2434.251209586538
DRH59,OUT045,1107.2462514693302
FDS52,OUT013,1271.0389824302106
FDU40,OUT027,4598.233366016617
NCF54,OUT013,2297.378307202072
FDH46,OUT045,1626.76922826907
NCP14,OUT049,1635.8275593960648
FDH50,OUT049,3050.5086963193075
DRF15,OUT010,1072.1047368555696
FDV27,OUT027,2968.9286875565244
NCJ06,OUT049,2028.11650035481
FDN02,OUT018,3636.476999742748
FDQ51,OUT049,971.7715013945776
FDQ07,OUT017,3102.905635006258
FDS45,OUT049,1876.5866951449111
NCJ06,OUT045,1852.946763709716
FDD36,OUT035,1767.2510170735118
FDY25,OUT045,2825.891616035792
FDU52,OUT046,2484.3958494344092
DRK47,OUT017,3201.922528037258
NCL30,OUT017,1639.7864747651183
FDN22,OUT035,3697.43357176758
NCF30,OUT027,3348.2979458041723
